hostname, date time,#threads,operations/thread,total time taken(ms),#total operations,operations per second,Latency(microseconds),search weight,insert weight,delete weight,#search operations,#insert operations,#remove operations,size before,size after,#successful search operations,#successful insert operations,#successful remove operations,min key,max key,distribution type
sahil-lab-pc,2018-02-27 09:46:10,32,4000000,35381,128000000,3617.76,8.84535,10,45,45,12798732,57596970,57604298,15,44,6299179,28285893,28285864,5,80,uniform
sahil-lab-pc,2018-02-27 09:47:21,32,8000000,71079,256000000,3601.63,8.88498,10,45,45,25601900,115190049,115208051,15,41,12596531,56568615,56568589,5,80,uniform
sahil-lab-pc,2018-02-27 09:49:43,32,16000000,142497,512000000,3593.06,8.90612,10,45,45,51188723,230399489,230411788,15,40,25182756,113143566,113143541,5,80,uniform
sahil-lab-pc,2018-02-27 09:49:53,33,1000000,9066,33000000,3639.97,9.06614,10,45,45,3300105,14842852,14857043,15,38,1621709,7290752,7290729,5,80,uniform
sahil-lab-pc,2018-02-27 09:50:11,33,2000000,18330,66000000,3600.65,9.16506,10,45,45,6599423,29690633,29709944,15,35,3246726,14585666,14585646,5,80,uniform
sahil-lab-pc,2018-02-27 09:50:48,33,4000000,36607,132000000,3605.87,9.15179,10,45,45,13201263,59391854,59406883,15,30,6493694,29167640,29167625,5,80,uniform
sahil-lab-pc,2018-02-27 09:52:01,33,8000000,73327,264000000,3600.31,9.16588,10,45,45,26399497,118806786,118793717,15,29,12988772,58339996,58339982,5,80,uniform
sahil-lab-pc,2018-02-27 09:54:28,33,16000000,146753,528000000,3597.88,9.17211,10,45,45,52790940,237608652,237600408,15,37,25975785,116681272,116681250,5,80,uniform
sahil-lab-pc,2018-02-27 09:54:38,34,1000000,9398,34000000,3617.79,9.39832,10,45,45,3400548,15299013,15300439,15,35,1671801,7514281,7514261,5,80,uniform
sahil-lab-pc,2018-02-27 09:54:56,34,2000000,18838,68000000,3609.73,9.41906,10,45,45,6802345,30600819,30596836,15,34,3344244,15029765,15029746,5,80,uniform
sahil-lab-pc,2018-02-27 09:55:34,34,4000000,37639,136000000,3613.27,9.4099,10,45,45,13595331,61193050,61211619,15,37,6689361,30058106,30058084,5,80,uniform
sahil-lab-pc,2018-02-27 09:56:50,34,8000000,75606,272000000,3597.6,9.45079,10,45,45,27196682,122403298,122400020,15,36,13378321,60114117,60114096,5,80,uniform
sahil-lab-pc,2018-02-27 09:59:21,34,16000000,150763,544000000,3608.31,9.42272,10,45,45,54400594,244796774,244802632,15,37,26768287,120211860,120211838,5,80,uniform
sahil-lab-pc,2018-02-27 09:59:30,35,1000000,9685,35000000,3613.84,9.68547,10,45,45,3500049,15751140,15748811,15,28,1723388,7734167,7734154,5,80,uniform
sahil-lab-pc,2018-02-27 09:59:50,35,2000000,19398,70000000,3608.62,9.69933,10,45,45,6998936,31493621,31507443,15,35,3440991,15471003,15470983,5,80,uniform
sahil-lab-pc,2018-02-27 10:00:29,35,4000000,38744,140000000,3613.46,9.68622,10,45,45,14002427,63005449,62992124,15,29,6890985,30936922,30936908,5,80,uniform
sahil-lab-pc,2018-02-27 10:01:46,35,8000000,77703,280000000,3603.46,9.713,10,45,45,28001647,126000966,125997387,15,39,13771602,61872426,61872402,5,80,uniform
sahil-lab-pc,2018-02-27 10:04:21,35,16000000,154482,560000000,3625.02,9.65517,10,45,45,55998707,251998978,252002315,15,33,27544255,123740326,123740308,5,80,uniform
sahil-lab-pc,2018-02-27 10:04:31,36,1000000,9984,36000000,3605.77,9.98441,10,45,45,3600706,16198289,16201005,15,37,1769627,7954427,7954405,5,80,uniform
sahil-lab-pc,2018-02-27 10:04:51,36,2000000,19973,72000000,3604.87,9.98694,10,45,45,7201145,32403974,32394881,15,39,3542814,15908599,15908575,5,80,uniform
sahil-lab-pc,2018-02-27 10:05:31,36,4000000,39887,144000000,3610.2,9.9718,10,45,45,14398556,64798227,64803217,15,39,7082138,31823185,31823161,5,80,uniform
sahil-lab-pc,2018-02-27 10:06:51,36,8000000,79780,288000000,3609.93,9.97255,10,45,45,28799696,129591114,129609190,15,33,14166694,63646327,63646309,5,80,uniform
sahil-lab-pc,2018-02-27 10:09:30,36,16000000,159324,576000000,3615.27,9.95776,10,45,45,57609380,259198825,259191795,15,38,28346590,127278715,127278692,5,80,uniform
sahil-lab-pc,2018-02-27 10:09:41,37,1000000,10191,37000000,3630.65,10.1914,10,45,45,3698256,16651555,16650189,15,39,1822668,8178798,8178774,5,80,uniform
sahil-lab-pc,2018-02-27 10:10:01,37,2000000,20379,74000000,3631.19,10.1898,10,45,45,7400756,33297450,33301794,15,33,3641527,16350249,16350231,5,80,uniform
sahil-lab-pc,2018-02-27 10:10:42,37,4000000,40889,148000000,3619.56,10.2223,10,45,45,14809363,66589332,66601305,15,40,7286920,32702668,32702643,5,80,uniform
sahil-lab-pc,2018-02-27 10:12:05,37,8000000,82576,296000000,3584.58,10.322,10,45,45,29597236,133211313,133191451,15,33,14564340,65410948,65410930,5,80,uniform
sahil-lab-pc,2018-02-27 10:14:49,37,16000000,164198,592000000,3605.4,10.2624,10,45,45,59211032,266406588,266382380,15,40,29130772,130814992,130814967,5,80,uniform
sahil-lab-pc,2018-02-27 10:15:00,38,1000000,10407,38000000,3651.39,10.4077,10,45,45,3796894,17097740,17105366,15,37,1867826,8395135,8395113,5,80,uniform
sahil-lab-pc,2018-02-27 10:15:21,38,2000000,20846,76000000,3645.78,10.4235,10,45,45,7601699,34196052,34202249,15,35,3738321,16796924,16796904,5,80,uniform
sahil-lab-pc,2018-02-27 10:16:02,38,4000000,41944,152000000,3623.88,10.4862,10,45,45,15201310,68401435,68397255,15,48,7479955,33590472,33590439,5,80,uniform
sahil-lab-pc,2018-02-27 10:17:27,38,8000000,84196,304000000,3610.62,10.5245,10,45,45,30395983,136801294,136802723,15,36,14954457,67181771,67181750,5,80,uniform
sahil-lab-pc,2018-02-27 10:20:15,38,16000000,167800,608000000,3623.36,10.4875,10,45,45,60810918,273598572,273590510,15,36,29922875,134362193,134362172,5,80,uniform
sahil-lab-pc,2018-02-27 10:20:26,39,1000000,10713,39000000,3640.44,10.7138,10,45,45,3896867,17554289,17548844,15,42,1917133,8619715,8619688,5,80,uniform
sahil-lab-pc,2018-02-27 10:20:47,39,2000000,21350,78000000,3653.4,10.6755,10,45,45,7798824,35093667,35107509,15,41,3835666,17232845,17232819,5,80,uniform
sahil-lab-pc,2018-02-27 10:21:30,39,4000000,42877,156000000,3638.31,10.7194,10,45,45,15597334,70202378,70200288,15,29,7676926,34466215,34466201,5,80,uniform
sahil-lab-pc,2018-02-27 10:22:56,39,8000000,85805,312000000,3636.15,10.7257,10,45,45,31199563,140400660,140399777,15,38,15352301,68946131,68946108,5,80,uniform
sahil-lab-pc,2018-02-27 10:25:48,39,16000000,171738,624000000,3633.44,10.7337,10,45,45,62394366,280785122,280820512,15,36,30691361,137894153,137894132,5,80,uniform
sahil-lab-pc,2018-02-27 10:25:59,40,1000000,10977,40000000,3643.98,10.9773,10,45,45,4002076,17997511,18000413,15,32,1969204,8837980,8837963,5,80,uniform
sahil-lab-pc,2018-02-27 10:26:21,40,2000000,21933,80000000,3647.47,10.9669,10,45,45,7998178,36004331,35997491,15,45,3935433,17678335,17678305,5,80,uniform
sahil-lab-pc,2018-02-27 10:27:05,40,4000000,43984,160000000,3637.69,10.9962,10,45,45,16005180,71996466,71998354,15,37,7874231,35355041,35355019,5,80,uniform
sahil-lab-pc,2018-02-27 10:28:34,40,8000000,88225,320000000,3627.09,11.0282,10,45,45,32012444,144002471,143985085,15,39,15745321,70717792,70717768,5,80,uniform
sahil-lab-pc,2018-02-27 10:31:42,30,1000000,8445,30000000,3552.4,8.44537,10,45,45,3001436,13495203,13503361,15,41,1475119,6629471,6629445,5,80,uniform
sahil-lab-pc,2018-02-27 10:31:59,30,2000000,16800,60000000,3571.43,8.40042,10,45,45,6000523,27001743,26997734,15,41,2953457,13262747,13262721,5,80,uniform
sahil-lab-pc,2018-02-27 10:32:32,30,4000000,33338,120000000,3599.5,8.33457,10,45,45,11999579,53994660,54005761,15,39,5903162,26519700,26519676,5,80,uniform
sahil-lab-pc,2018-02-27 10:33:39,30,8000000,66726,240000000,3596.8,8.34078,10,45,45,23996349,108013763,107989888,15,39,11807889,53043686,53043662,5,80,uniform
sahil-lab-pc,2018-02-27 10:35:53,30,16000000,133961,480000000,3583.13,8.37256,10,45,45,47998659,216001128,216000213,15,36,23621013,106071753,106071732,5,80,uniform
sahil-lab-pc,2018-02-27 10:36:02,31,1000000,8612,31000000,3599.63,8.61212,10,45,45,3102822,13954586,13942592,15,36,1528017,6849685,6849664,5,80,uniform
sahil-lab-pc,2018-02-27 10:36:19,31,2000000,17243,62000000,3595.66,8.62161,10,45,45,6202027,27897968,27900005,15,40,3051736,13697594,13697569,5,80,uniform
sahil-lab-pc,2018-02-27 10:36:53,31,4000000,34376,124000000,3607.17,8.59415,10,45,45,12398352,55803589,55798059,15,42,6098283,27401856,27401829,5,80,uniform
sahil-lab-pc,2018-02-27 10:38:02,31,8000000,68988,248000000,3594.83,8.62359,10,45,45,24796891,111609611,111593498,15,34,12201607,54806621,54806602,5,80,uniform
sahil-lab-pc,2018-02-27 10:40:21,31,16000000,138553,496000000,3579.86,8.65958,10,45,45,49601780,223196224,223201996,15,34,24410296,109597941,109597922,5,80,uniform
sahil-lab-pc,2018-02-27 10:40:30,32,1000000,8870,32000000,3607.67,8.87053,10,45,45,3200235,14400913,14398852,15,37,1574374,7070770,7070748,5,80,uniform
sahil-lab-pc,2018-02-27 10:40:48,32,2000000,17819,64000000,3591.67,8.90952,10,45,45,6403148,28802178,28794674,15,43,3152554,14142511,14142483,5,80,uniform
sahil-lab-pc,2018-02-27 10:41:24,32,4000000,35756,128000000,3579.82,8.93902,10,45,45,12805352,57597693,57596955,15,32,6299860,28284332,28284315,5,80,uniform
sahil-lab-pc,2018-02-27 10:42:35,32,8000000,71540,256000000,3578.42,8.94256,10,45,45,25602699,115198744,115198557,15,34,12595406,56579433,56579414,5,80,uniform
sahil-lab-pc,2018-02-27 10:44:58,32,16000000,142444,512000000,3594.39,8.90275,10,45,45,51204705,230402107,230393188,15,35,25193807,113150135,113150115,5,80,uniform
sahil-lab-pc,2018-02-27 10:45:07,33,1000000,9136,33000000,3612.08,9.13641,10,45,45,3300561,14850726,14848713,15,37,1623963,7292809,7292787,5,80,uniform
sahil-lab-pc,2018-02-27 10:45:26,33,2000000,18311,66000000,3604.39,9.15575,10,45,45,6596028,29705839,29698133,15,33,3243924,14586850,14586832,5,80,uniform
sahil-lab-pc,2018-02-27 10:46:02,33,4000000,36584,132000000,3608.13,9.14616,10,45,45,13199529,59391494,59408977,15,34,6493058,29170209,29170190,5,80,uniform
sahil-lab-pc,2018-02-27 10:47:16,33,8000000,73359,264000000,3598.74,9.16988,10,45,45,26392459,118799827,118807714,15,39,12979163,58345524,58345500,5,80,uniform
sahil-lab-pc,2018-02-27 10:49:42,33,16000000,146673,528000000,3599.84,9.16712,10,45,45,52788459,237623902,237587639,15,38,25975187,116682844,116682821,5,80,uniform
sahil-lab-pc,2018-02-27 10:49:52,34,1000000,9448,34000000,3598.65,9.44823,10,45,45,3400514,15298366,15301120,15,37,1673006,7513534,7513512,5,80,uniform
sahil-lab-pc,2018-02-27 10:50:11,34,2000000,18875,68000000,3602.65,9.43769,10,45,45,6798432,30600408,30601160,15,34,3345380,15031717,15031698,5,80,uniform
sahil-lab-pc,2018-02-27 10:50:49,34,4000000,37761,136000000,3601.6,9.44034,10,45,45,13599104,61207871,61193025,15,36,6690629,30054824,30054803,5,80,uniform
sahil-lab-pc,2018-02-27 10:52:04,34,8000000,75420,272000000,3606.47,9.42753,10,45,45,27194707,122389350,122415943,15,44,13379184,60107054,60107025,5,80,uniform
sahil-lab-pc,2018-02-27 10:54:35,34,16000000,150989,544000000,3602.91,9.43686,10,45,45,54404902,244795129,244799969,15,41,26765383,120225627,120225601,5,80,uniform
sahil-lab-pc,2018-02-27 10:54:45,35,1000000,9666,35000000,3620.94,9.66662,10,45,45,3501205,15749392,15749403,15,35,1722775,7734606,7734586,5,80,uniform
sahil-lab-pc,2018-02-27 10:55:05,35,2000000,19409,70000000,3606.57,9.70481,10,45,45,7002375,31499725,31497900,15,32,3444393,15471203,15471186,5,80,uniform
sahil-lab-pc,2018-02-27 10:55:43,35,4000000,38747,140000000,3613.18,9.68693,10,45,45,14001970,62991091,63006939,15,42,6891360,30943461,30943434,5,80,uniform
sahil-lab-pc,2018-02-27 10:57:01,35,8000000,77912,280000000,3593.8,9.73904,10,45,45,28000760,125997769,126001471,15,41,13775505,61873252,61873226,5,80,uniform
sahil-lab-pc,2018-02-27 10:59:37,35,16000000,155146,560000000,3609.5,9.69667,10,45,45,56001007,252005278,251993715,15,30,27551036,123755514,123755499,5,80,uniform
sahil-lab-pc,2018-02-27 10:59:47,36,1000000,9905,36000000,3634.53,9.90561,10,45,45,3599215,16201402,16199383,15,37,1769980,7952602,7952580,5,80,uniform
sahil-lab-pc,2018-02-27 11:00:07,36,2000000,19892,72000000,3619.55,9.94614,10,45,45,7196743,32407899,32395358,15,37,3538646,15915080,15915058,5,80,uniform
sahil-lab-pc,2018-02-27 11:00:47,36,4000000,39914,144000000,3607.76,9.97852,10,45,45,14402930,64811138,64785932,15,32,7088447,31824850,31824833,5,80,uniform
sahil-lab-pc,2018-02-27 11:02:06,36,8000000,79639,288000000,3616.32,9.95496,10,45,45,28794432,129588392,129617176,15,39,14166929,63640084,63640060,5,80,uniform
sahil-lab-pc,2018-02-27 11:04:46,36,16000000,159917,576000000,3601.87,9.99482,10,45,45,57595612,259196546,259207842,15,36,28337536,127291946,127291925,5,80,uniform
sahil-lab-pc,2018-02-27 11:04:57,37,1000000,10187,37000000,3632.08,10.1878,10,45,45,3703336,16643599,16653065,15,42,1818861,8176916,8176889,5,80,uniform
sahil-lab-pc,2018-02-27 11:05:17,37,2000000,20488,74000000,3611.87,10.2442,10,45,45,7404005,33299463,33296532,15,35,3643178,16350885,16350865,5,80,uniform
sahil-lab-pc,2018-02-27 11:05:58,37,4000000,40991,148000000,3610.55,10.2478,10,45,45,14797292,66599423,66603285,15,41,7281735,32711203,32711177,5,80,uniform
sahil-lab-pc,2018-02-27 11:07:20,37,8000000,81688,296000000,3623.54,10.2111,10,45,45,29598688,133202113,133199199,15,34,14566030,65408511,65408492,5,80,uniform
sahil-lab-pc,2018-02-27 11:10:04,37,16000000,163559,592000000,3619.49,10.2225,10,45,45,59198604,266382468,266418928,15,41,29115369,130827952,130827926,5,80,uniform
sahil-lab-pc,2018-02-27 11:10:14,38,1000000,10463,38000000,3631.85,10.4637,10,45,45,3800963,17099189,17099848,15,38,1872129,8395927,8395904,5,80,uniform
sahil-lab-pc,2018-02-27 11:10:35,38,2000000,21072,76000000,3606.68,10.5365,10,45,45,7602085,34193787,34204128,15,40,3738560,16792022,16791997,5,80,uniform
sahil-lab-pc,2018-02-27 11:11:17,38,4000000,41668,152000000,3647.88,10.4172,10,45,45,15193271,68396526,68410203,15,41,7471843,33597745,33597719,5,80,uniform
sahil-lab-pc,2018-02-27 11:12:41,38,8000000,83939,304000000,3621.68,10.4924,10,45,45,30406554,136795566,136797880,15,38,14956858,67175816,67175793,5,80,uniform
sahil-lab-pc,2018-02-27 11:15:28,38,16000000,167018,608000000,3640.33,10.4387,10,45,45,60812999,273579334,273607667,15,38,29915188,134351464,134351441,5,80,uniform
sahil-lab-pc,2018-02-27 11:15:41,39,1000000,10794,39000000,3613.12,10.7945,10,45,45,3901229,17549405,17549366,15,29,1918698,8614557,8614543,5,80,uniform
sahil-lab-pc,2018-02-27 11:16:03,39,2000000,21528,78000000,3623.19,10.7643,10,45,45,7801670,35099347,35098983,15,37,3839832,17236163,17236141,5,80,uniform
sahil-lab-pc,2018-02-27 11:16:46,39,4000000,43048,156000000,3623.86,10.7621,10,45,45,15595245,70207209,70197546,15,38,7673274,34473881,34473858,5,80,uniform
sahil-lab-pc,2018-02-27 11:18:12,39,8000000,85802,312000000,3636.28,10.7253,10,45,45,31201752,140379578,140418670,15,32,15349473,68946817,68946800,5,80,uniform
sahil-lab-pc,2018-02-27 11:21:05,39,16000000,173389,624000000,3598.84,10.8369,10,45,45,62400623,280783371,280816006,15,28,30696445,137887425,137887412,5,80,uniform
sahil-lab-pc,2018-02-27 11:22:26,40,1000000,11081,40000000,3609.78,11.0813,10,45,45,4000975,17999052,17999973,15,46,1966284,8837811,8837780,5,80,uniform
sahil-lab-pc,2018-02-27 11:22:48,40,2000000,21856,80000000,3660.32,10.9281,10,45,45,7996166,36002356,36001478,15,37,3933419,17678442,17678420,5,80,uniform
sahil-lab-pc,2018-02-27 11:23:32,40,4000000,43749,160000000,3657.23,10.9374,10,45,45,16003738,71999222,71997040,15,43,7871413,35356055,35356027,5,80,uniform
sahil-lab-pc,2018-02-27 11:25:00,40,8000000,88106,320000000,3631.99,11.0133,10,45,45,31995197,144000673,144004130,15,40,15741876,70724287,70724262,5,80,uniform
sahil-lab-pc,2018-03-01 19:12:00,30,1000000,8629,30000000,3476.65,8.62991,10,45,45,2998838,13502021,13499141,15,38,1474028,6630086,6630063,5,80,uniform
sahil-lab-pc,2018-03-01 19:12:17,30,2000000,17164,60000000,3495.69,8.58211,10,45,45,6001598,27003519,26994883,15,37,2953180,13260419,13260397,5,80,uniform
sahil-lab-pc,2018-03-01 19:12:52,30,4000000,33669,120000000,3564.11,8.41744,10,45,45,11996186,54010123,53993691,15,39,5903059,26518829,26518805,5,80,uniform
sahil-lab-pc,2018-03-01 19:14:02,30,8000000,69552,240000000,3450.66,8.69402,10,45,45,24006419,108000679,107992902,15,41,11815132,53045915,53045889,5,80,uniform
sahil-lab-pc,2018-03-01 19:16:21,30,16000000,138444,480000000,3467.11,8.65281,10,45,45,48004109,215986230,216009661,15,31,23613504,106082438,106082422,5,80,uniform
sahil-lab-pc,2018-03-01 19:16:31,31,1000000,9013,31000000,3439.48,9.01303,10,45,45,3098908,13947190,13953902,15,44,1523588,6850885,6850856,5,80,uniform
sahil-lab-pc,2018-03-01 19:16:49,31,2000000,17964,62000000,3451.35,8.98215,10,45,45,6199012,27903625,27897363,15,41,3053357,13702682,13702656,5,80,uniform
sahil-lab-pc,2018-03-01 19:17:24,31,4000000,34157,124000000,3630.3,8.53926,10,45,45,12398856,55803074,55798070,15,32,6097971,27398499,27398482,5,80,uniform
sahil-lab-pc,2018-03-01 19:18:34,31,8000000,69296,248000000,3578.85,8.66204,10,45,45,24802624,111600757,111596619,15,37,12198058,54807725,54807703,5,80,uniform
